User ID,Timestamp,Channel,Campaign,Conversion
55650,2025-02-11 10:58:37,Email,Discount Offer,Yes
85486,2025-02-11 22:44:52,Search Ads,Discount Offer,No
80769,2025-02-11 15:47:51,Social Media,Brand Awareness,Yes
49655,2025-02-11 10:28:11,Search Ads,Brand Awareness,Yes
73105,2025-02-11 13:20:31,Search Ads,New Product Launch,No
73023,2025-02-10 19:34:20,Email,Winter Sale,No
86856,2025-02-11 05:10:20,Referral,Winter Sale,Yes
96934,2025-02-11 12:46:20,Email,Discount Offer,No
41115,2025-02-11 09:33:16,Email,Brand Awareness,No
45340,2025-02-11 09:35:14,Referral,Retargeting,No
19507,2025-02-10 02:39:59,Search Ads,Winter Sale,Yes
52520,2025-02-11 11:05:31,Referral,New Product Launch,No
27778,2025-02-11 23:53:59,Display Ads,Brand Awareness,No
29837,2025-02-11 06:44:07,Email,Retargeting,No
48298,2025-02-11 23:23:28,Direct Traffic,-,Yes
90700,2025-02-10 17:12:52,Display Ads,New Product Launch,Yes
52397,2025-02-11 20:33:56,Email,Discount Offer,No
63496,2025-02-11 06:53:35,Email,Winter Sale,Yes
86112,2025-02-11 06:18:14,Referral,New Product Launch,No
91641,2025-02-10 12:59:08,Email,New Product Launch,Yes
20853,2025-02-10 05:50:45,Direct Traffic,-,No
26253,2025-02-10 02:06:10,Referral,Brand Awareness,Yes
55446,2025-02-10 02:43:02,Social Media,Winter Sale,Yes
84693,2025-02-11 22:52:37,Display Ads,Discount Offer,Yes
62564,2025-02-11 05:18:09,Search Ads,-,No
44038,2025-02-11 11:42:27,Search Ads,Winter Sale,No
81190,2025-02-10 18:23:49,Direct Traffic,-,No
34263,2025-02-11 17:03:01,Email,Retargeting,Yes
21445,2025-02-11 03:30:23,Social Media,Retargeting,Yes
38578,2025-02-11 20:19:26,Search Ads,-,No
78381,2025-02-10 03:47:33,Display Ads,Brand Awareness,No
86539,2025-02-11 01:23:01,Display Ads,New Product Launch,No
37591,2025-02-11 18:13:56,Search Ads,New Product Launch,Yes
25441,2025-02-11 14:06:47,Email,Brand Awareness,Yes
36044,2025-02-10 16:31:52,Direct Traffic,-,No
43603,2025-02-11 18:42:23,Display Ads,Retargeting,No
37332,2025-02-10 14:21:52,Search Ads,Winter Sale,No
86327,2025-02-11 01:12:34,Referral,Winter Sale,Yes
28400,2025-02-10 10:41:19,Direct Traffic,-,Yes
33497,2025-02-11 05:52:19,Social Media,Winter Sale,No
53419,2025-02-10 11:54:42,Display Ads,-,Yes
23202,2025-02-10 23:38:07,Display Ads,-,No
73006,2025-02-10 14:12:33,Referral,Discount Offer,Yes
10685,2025-02-10 07:03:55,Referral,Brand Awareness,No
66758,2025-02-11 14:22:36,Social Media,New Product Launch,No
10414,2025-02-11 06:40:19,Referral,Brand Awareness,No
16916,2025-02-11 22:02:19,Direct Traffic,-,No
47735,2025-02-11 03:45:56,Direct Traffic,-,Yes
81316,2025-02-11 13:56:37,Display Ads,Brand Awareness,Yes
11835,2025-02-10 00:51:05,Referral,Brand Awareness,Yes
27726,2025-02-11 20:22:53,Direct Traffic,-,No
88316,2025-02-10 06:01:08,Referral,Discount Offer,No
30588,2025-02-10 05:58:26,Referral,Discount Offer,Yes
13230,2025-02-10 13:55:56,Email,Winter Sale,Yes
97899,2025-02-11 21:10:39,Display Ads,Retargeting,Yes
10062,2025-02-11 21:10:27,Email,Brand Awareness,Yes
93973,2025-02-10 17:07:18,Referral,-,Yes
79493,2025-02-11 03:00:02,Email,-,No
18441,2025-02-11 02:13:47,Direct Traffic,-,No
10690,2025-02-10 07:40:34,Display Ads,Discount Offer,Yes
69217,2025-02-11 14:52:43,Email,Discount Offer,No
64436,2025-02-10 23:59:39,Direct Traffic,-,Yes
96542,2025-02-11 13:38:01,Email,-,No
88885,2025-02-10 22:50:56,Referral,-,Yes
11453,2025-02-11 23:35:12,Search Ads,Winter Sale,Yes
98310,2025-02-11 19:15:27,Email,Winter Sale,No
67155,2025-02-11 23:40:34,Referral,Winter Sale,Yes
80604,2025-02-10 03:26:59,Social Media,Winter Sale,No
90444,2025-02-10 04:37:57,Referral,Winter Sale,No
58884,2025-02-10 00:18:27,Referral,Retargeting,No
10668,2025-02-11 13:34:11,Search Ads,New Product Launch,Yes
61063,2025-02-10 15:27:38,Email,Brand Awareness,No
45476,2025-02-10 19:53:09,Referral,New Product Launch,Yes
98881,2025-02-10 17:20:22,Social Media,New Product Launch,No
25104,2025-02-11 17:02:51,Direct Traffic,-,Yes
36355,2025-02-11 20:32:12,Referral,Discount Offer,No
91418,2025-02-11 19:50:57,Social Media,New Product Launch,No
55983,2025-02-10 08:00:11,Email,Discount Offer,Yes
83881,2025-02-10 05:09:55,Referral,Winter Sale,Yes
52520,2025-02-10 14:15:49,Social Media,-,No
41148,2025-02-11 09:17:49,Email,New Product Launch,Yes
53220,2025-02-10 12:18:21,Display Ads,Retargeting,No
10317,2025-02-10 01:16:41,Email,Discount Offer,No
62979,2025-02-10 02:11:41,Email,-,No
82557,2025-02-11 21:47:35,Referral,-,Yes
38822,2025-02-10 07:44:52,Email,Retargeting,Yes
85902,2025-02-11 00:42:09,Display Ads,Brand Awareness,Yes
65453,2025-02-11 19:48:05,Social Media,Retargeting,Yes
42905,2025-02-10 18:34:38,Direct Traffic,-,Yes
17863,2025-02-10 08:21:27,Direct Traffic,-,No
16248,2025-02-10 16:30:00,Direct Traffic,-,Yes
29877,2025-02-10 12:32:31,Referral,Brand Awareness,No
90546,2025-02-10 21:31:28,Referral,Brand Awareness,No
63685,2025-02-11 20:03:41,Display Ads,Winter Sale,No
70237,2025-02-11 13:56:04,Direct Traffic,-,No
93271,2025-02-11 00:17:45,Referral,Winter Sale,Yes
43623,2025-02-11 22:48:47,Search Ads,Brand Awareness,Yes
65626,2025-02-11 18:57:50,Social Media,Discount Offer,Yes
30989,2025-02-11 05:45:20,Display Ads,Winter Sale,Yes
56480,2025-02-10 13:32:28,Search Ads,Retargeting,Yes
79304,2025-02-10 21:38:11,Direct Traffic,-,No
47509,2025-02-11 09:48:24,Referral,-,No
87851,2025-02-10 00:28:32,Social Media,Retargeting,Yes
73216,2025-02-11 23:54:29,Referral,New Product Launch,No
93942,2025-02-10 02:24:33,Direct Traffic,-,Yes
32828,2025-02-10 11:48:41,Referral,Discount Offer,No
34498,2025-02-11 20:12:34,Email,Brand Awareness,Yes
60477,2025-02-11 11:41:49,Social Media,Brand Awareness,No
77098,2025-02-10 22:08:09,Direct Traffic,-,Yes
54351,2025-02-11 14:28:01,Display Ads,New Product Launch,Yes
76541,2025-02-11 09:23:38,Email,Winter Sale,Yes
92370,2025-02-10 17:38:48,Referral,Winter Sale,Yes
65207,2025-02-11 05:57:24,Email,Winter Sale,Yes
28385,2025-02-11 14:06:44,Email,Winter Sale,Yes
53526,2025-02-10 06:07:32,Search Ads,-,No
40381,2025-02-11 15:13:05,Referral,Discount Offer,No
79162,2025-02-11 22:25:56,Display Ads,Discount Offer,No
48850,2025-02-11 03:03:01,Direct Traffic,-,No
92921,2025-02-11 02:46:32,Search Ads,New Product Launch,Yes
19388,2025-02-11 11:53:07,Social Media,New Product Launch,Yes
93989,2025-02-10 15:14:58,Search Ads,Winter Sale,Yes
11209,2025-02-10 22:18:23,Direct Traffic,-,No
38491,2025-02-11 15:22:48,Email,Winter Sale,Yes
42429,2025-02-11 13:57:07,Search Ads,Brand Awareness,No
63274,2025-02-11 05:55:27,Social Media,Discount Offer,No
19350,2025-02-10 09:39:54,Social Media,-,Yes
41463,2025-02-10 16:25:41,Search Ads,Brand Awareness,Yes
42970,2025-02-11 11:08:46,Email,New Product Launch,Yes
11917,2025-02-10 08:04:42,Search Ads,Retargeting,Yes
71911,2025-02-10 09:46:47,Direct Traffic,-,No
23839,2025-02-11 18:06:21,Search Ads,Winter Sale,No
11914,2025-02-10 20:30:54,Email,Discount Offer,Yes
99746,2025-02-11 16:21:18,Email,-,Yes
21484,2025-02-10 01:55:50,Email,Discount Offer,No
23497,2025-02-11 17:26:14,Direct Traffic,-,No
93708,2025-02-11 17:32:56,Direct Traffic,-,Yes
67860,2025-02-11 11:02:46,Social Media,Discount Offer,No
59480,2025-02-11 07:30:52,Email,Discount Offer,No
92555,2025-02-10 21:18:26,Email,Winter Sale,Yes
31134,2025-02-11 18:16:09,Direct Traffic,-,No
88142,2025-02-11 02:45:28,Social Media,New Product Launch,Yes
36840,2025-02-11 11:02:04,Social Media,Brand Awareness,No
67860,2025-02-10 07:13:15,Display Ads,Discount Offer,No
91876,2025-02-10 13:15:57,Search Ads,Brand Awareness,No
39056,2025-02-10 07:17:40,Search Ads,Retargeting,No
10442,2025-02-11 00:26:14,Search Ads,New Product Launch,No
91357,2025-02-10 02:36:47,Email,Brand Awareness,Yes
44675,2025-02-11 03:39:13,Search Ads,-,Yes
31185,2025-02-11 13:54:29,Display Ads,-,No
37380,2025-02-11 08:06:52,Referral,-,Yes
92346,2025-02-11 19:35:05,Direct Traffic,-,No
45892,2025-02-11 22:08:49,Social Media,Retargeting,Yes
36731,2025-02-10 10:35:37,Email,Discount Offer,Yes
18955,2025-02-11 16:27:21,Referral,Retargeting,No
51057,2025-02-10 23:09:36,Search Ads,New Product Launch,Yes
47735,2025-02-10 07:08:30,Display Ads,Discount Offer,Yes
54418,2025-02-11 15:32:54,Referral,Brand Awareness,No
81855,2025-02-11 03:56:05,Search Ads,Retargeting,No
52274,2025-02-10 08:42:00,Email,Discount Offer,Yes
43175,2025-02-11 18:41:50,Email,Winter Sale,Yes
13872,2025-02-10 06:34:08,Search Ads,Brand Awareness,No
94253,2025-02-11 18:36:47,Email,-,No
16083,2025-02-11 16:32:32,Email,Brand Awareness,Yes
67935,2025-02-10 21:12:16,Social Media,Winter Sale,No
54005,2025-02-10 03:08:32,Email,New Product Launch,No
24810,2025-02-10 09:58:32,Social Media,Winter Sale,Yes
11233,2025-02-11 10:16:36,Referral,New Product Launch,No
82505,2025-02-11 00:01:55,Display Ads,New Product Launch,No
10068,2025-02-10 07:07:39,Search Ads,-,Yes
94816,2025-02-11 12:28:31,Search Ads,-,Yes
26541,2025-02-11 10:57:56,Email,New Product Launch,No
42501,2025-02-10 06:30:52,Display Ads,-,No
70850,2025-02-11 23:21:09,Direct Traffic,-,No
22861,2025-02-11 08:24:21,Display Ads,Brand Awareness,Yes
21757,2025-02-10 15:31:51,Search Ads,New Product Launch,Yes
55983,2025-02-10 11:48:44,Social Media,New Product Launch,No
54877,2025-02-11 19:32:05,Search Ads,Discount Offer,No
64713,2025-02-10 01:50:17,Direct Traffic,-,No
85419,2025-02-10 15:23:33,Search Ads,Discount Offer,No
46055,2025-02-10 21:27:39,Search Ads,Winter Sale,No
27571,2025-02-11 02:32:30,Referral,Winter Sale,No
40368,2025-02-11 10:52:04,Email,Retargeting,Yes
49647,2025-02-11 05:03:12,Email,Winter Sale,No
55650,2025-02-11 00:23:52,Email,-,No
89367,2025-02-10 18:43:10,Email,Brand Awareness,No
86443,2025-02-11 19:05:38,Direct Traffic,-,Yes
95772,2025-02-10 03:29:24,Referral,Retargeting,Yes
31200,2025-02-10 09:09:19,Search Ads,Discount Offer,Yes
41964,2025-02-11 09:20:26,Display Ads,Winter Sale,No
32739,2025-02-10 17:00:36,Social Media,Winter Sale,Yes
65082,2025-02-10 07:35:41,Referral,-,Yes
96007,2025-02-10 15:49:46,Direct Traffic,-,No
93964,2025-02-11 19:30:34,Referral,-,Yes
58128,2025-02-10 10:59:38,Direct Traffic,-,Yes
41389,2025-02-11 20:06:55,Direct Traffic,-,No
89174,2025-02-11 03:03:09,Referral,Discount Offer,No
30447,2025-02-10 08:21:58,Social Media,Discount Offer,No
90635,2025-02-10 17:01:13,Display Ads,-,Yes
77681,2025-02-10 02:50:52,Display Ads,New Product Launch,Yes
30460,2025-02-11 14:01:30,Display Ads,New Product Launch,Yes
83149,2025-02-10 02:11:24,Referral,New Product Launch,No
68751,2025-02-11 04:24:25,Display Ads,Discount Offer,No
70697,2025-02-11 20:30:21,Display Ads,Discount Offer,Yes
34310,2025-02-11 15:37:21,Direct Traffic,-,Yes
98295,2025-02-11 12:22:27,Social Media,Retargeting,Yes
33499,2025-02-11 22:55:15,Search Ads,Discount Offer,No
98014,2025-02-10 23:47:07,Direct Traffic,-,Yes
36947,2025-02-10 07:38:01,Social Media,New Product Launch,No
26521,2025-02-11 16:10:52,Direct Traffic,-,Yes
60852,2025-02-11 22:28:15,Search Ads,Discount Offer,No
72612,2025-02-10 21:17:52,Direct Traffic,-,Yes
70502,2025-02-10 17:07:35,Email,New Product Launch,No
73055,2025-02-11 04:47:29,Email,Brand Awareness,No
12863,2025-02-11 03:03:58,Search Ads,New Product Launch,No
29709,2025-02-11 03:48:39,Search Ads,New Product Launch,Yes
59251,2025-02-11 15:18:08,Search Ads,New Product Launch,No
15025,2025-02-10 04:07:02,Display Ads,Brand Awareness,No
15978,2025-02-11 00:05:09,Email,Winter Sale,Yes
46221,2025-02-10 17:10:22,Social Media,-,No
52397,2025-02-11 11:26:17,Search Ads,Brand Awareness,No
58957,2025-02-11 15:24:55,Email,-,Yes
56553,2025-02-10 00:45:14,Referral,Discount Offer,Yes
30845,2025-02-11 02:07:23,Referral,New Product Launch,Yes
64157,2025-02-11 06:17:27,Referral,Retargeting,Yes
30845,2025-02-10 22:35:06,Display Ads,Brand Awareness,Yes
97756,2025-02-10 17:44:36,Direct Traffic,-,Yes
27371,2025-02-11 01:51:08,Social Media,New Product Launch,No
26021,2025-02-10 11:23:55,Direct Traffic,-,No
86216,2025-02-10 05:19:40,Email,Brand Awareness,Yes
48404,2025-02-11 12:46:41,Social Media,Discount Offer,No
70502,2025-02-10 10:43:32,Direct Traffic,-,Yes
17598,2025-02-10 20:45:14,Display Ads,-,No
35619,2025-02-11 17:13:20,Social Media,Brand Awareness,No
11686,2025-02-10 02:12:41,Email,Winter Sale,No
25150,2025-02-11 20:21:15,Direct Traffic,-,No
13864,2025-02-11 04:25:28,Direct Traffic,-,No
61655,2025-02-10 17:12:48,Direct Traffic,-,Yes
31581,2025-02-11 00:24:11,Search Ads,Discount Offer,No
60772,2025-02-10 14:53:40,Email,Retargeting,Yes
85419,2025-02-11 04:27:26,Direct Traffic,-,Yes
87025,2025-02-10 13:53:46,Social Media,Winter Sale,Yes
73487,2025-02-10 23:04:24,Direct Traffic,-,No
68751,2025-02-11 11:57:12,Referral,Brand Awareness,No
94722,2025-02-10 13:23:24,Referral,Brand Awareness,Yes
37186,2025-02-11 12:18:31,Display Ads,Winter Sale,No
90213,2025-02-10 15:11:59,Social Media,Discount Offer,Yes
61514,2025-02-11 08:38:28,Email,Brand Awareness,Yes
20111,2025-02-10 10:21:00,Referral,Winter Sale,No
79404,2025-02-10 00:36:23,Social Media,Winter Sale,Yes
13184,2025-02-10 15:08:40,Display Ads,Winter Sale,No
26109,2025-02-11 16:33:36,Social Media,Winter Sale,Yes
61947,2025-02-10 11:32:02,Search Ads,Brand Awareness,No
51785,2025-02-11 23:27:58,Direct Traffic,-,No
85682,2025-02-11 06:19:44,Social Media,Retargeting,Yes
23839,2025-02-10 13:13:16,Social Media,Retargeting,No
16536,2025-02-10 07:19:13,Search Ads,-,Yes
45202,2025-02-10 01:04:44,Direct Traffic,-,Yes
86112,2025-02-11 15:41:00,Display Ads,New Product Launch,Yes
42914,2025-02-10 22:44:06,Referral,Discount Offer,Yes
85046,2025-02-10 04:51:41,Display Ads,Brand Awareness,Yes
24014,2025-02-10 03:10:12,Search Ads,-,No
30955,2025-02-10 23:02:07,Social Media,Retargeting,Yes
69737,2025-02-11 02:14:26,Referral,New Product Launch,No
45340,2025-02-11 15:49:23,Referral,New Product Launch,No
91449,2025-02-10 22:15:09,Display Ads,Winter Sale,No
93476,2025-02-10 09:36:23,Social Media,Discount Offer,Yes
38286,2025-02-11 23:56:40,Search Ads,New Product Launch,Yes
93764,2025-02-11 17:31:07,Email,New Product Launch,Yes
42580,2025-02-10 04:42:38,Social Media,Brand Awareness,No
72819,2025-02-10 13:25:55,Social Media,-,No
56987,2025-02-10 20:58:03,Referral,New Product Launch,Yes
79602,2025-02-11 04:45:16,Search Ads,Retargeting,No
15277,2025-02-10 03:27:53,Search Ads,Retargeting,No
27344,2025-02-10 17:05:42,Display Ads,Retargeting,No
64742,2025-02-10 21:21:48,Referral,Retargeting,Yes
88521,2025-02-10 23:54:42,Search Ads,Brand Awareness,No
19507,2025-02-10 18:58:15,Referral,New Product Launch,Yes
33190,2025-02-11 23:06:17,Search Ads,Winter Sale,Yes
80259,2025-02-11 21:47:58,Email,Winter Sale,No
30651,2025-02-11 07:49:27,Referral,-,No
70222,2025-02-10 20:23:51,Referral,Retargeting,No
28751,2025-02-10 01:43:38,Social Media,Retargeting,No
80938,2025-02-11 08:06:24,Social Media,New Product Launch,Yes
52320,2025-02-10 15:24:47,Referral,Winter Sale,No
62564,2025-02-11 20:45:29,Email,New Product Launch,No
68632,2025-02-10 12:35:35,Referral,Brand Awareness,Yes
10654,2025-02-11 19:49:54,Display Ads,Discount Offer,Yes
46954,2025-02-10 22:39:58,Referral,Winter Sale,Yes
86706,2025-02-10 02:45:10,Search Ads,-,No
29461,2025-02-10 01:08:24,Referral,Winter Sale,No
78712,2025-02-11 23:09:42,Search Ads,Retargeting,No
41174,2025-02-10 07:49:48,Referral,Winter Sale,Yes
26693,2025-02-10 15:40:37,Display Ads,Retargeting,No
30274,2025-02-11 15:11:18,Display Ads,Brand Awareness,No
21595,2025-02-11 02:18:08,Social Media,New Product Launch,No
52408,2025-02-10 15:23:48,Search Ads,Retargeting,No
40937,2025-02-10 06:23:24,Social Media,New Product Launch,No
96007,2025-02-10 22:47:50,Referral,-,No
18845,2025-02-11 22:19:25,Social Media,-,Yes
98788,2025-02-11 20:10:26,Display Ads,Discount Offer,No
93576,2025-02-10 18:47:22,Direct Traffic,-,No
62494,2025-02-10 06:10:05,Referral,Retargeting,No
27571,2025-02-11 08:52:17,Search Ads,Discount Offer,No
37591,2025-02-10 13:25:07,Referral,Brand Awareness,Yes
41874,2025-02-10 04:09:10,Search Ads,-,Yes
85426,2025-02-11 23:19:09,Referral,Retargeting,No
45845,2025-02-10 20:04:34,Search Ads,New Product Launch,Yes
28918,2025-02-10 01:28:23,Direct Traffic,-,No
96656,2025-02-11 04:58:13,Social Media,Winter Sale,No
28505,2025-02-10 09:16:11,Email,-,Yes
62101,2025-02-11 16:40:50,Email,Discount Offer,Yes
54821,2025-02-10 15:29:49,Display Ads,-,Yes
22385,2025-02-11 19:13:18,Referral,Discount Offer,No
35661,2025-02-11 05:48:47,Search Ads,Discount Offer,No
89813,2025-02-10 07:54:47,Display Ads,Retargeting,Yes
54821,2025-02-11 11:08:30,Display Ads,Retargeting,Yes
43883,2025-02-11 02:48:54,Display Ads,Winter Sale,Yes
42905,2025-02-10 01:31:34,Search Ads,New Product Launch,Yes
98079,2025-02-11 05:54:44,Search Ads,Discount Offer,No
60799,2025-02-11 01:04:33,Email,Winter Sale,Yes
27666,2025-02-10 13:54:24,Search Ads,New Product Launch,No
74549,2025-02-10 12:32:42,Search Ads,Retargeting,Yes
61146,2025-02-10 16:39:52,Email,-,No
33499,2025-02-11 13:15:53,Display Ads,Discount Offer,Yes
96124,2025-02-11 18:28:56,Search Ads,Retargeting,Yes
90897,2025-02-11 06:45:37,Email,Winter Sale,No
34192,2025-02-10 16:18:02,Search Ads,Brand Awareness,Yes
60844,2025-02-11 17:13:53,Display Ads,Brand Awareness,No
55983,2025-02-11 15:49:15,Direct Traffic,-,No
92989,2025-02-10 10:58:29,Search Ads,Brand Awareness,Yes
93811,2025-02-11 12:22:37,Search Ads,Brand Awareness,No
91360,2025-02-11 12:10:31,Email,Retargeting,Yes
90001,2025-02-11 02:46:17,Display Ads,-,No
18582,2025-02-11 00:27:07,Display Ads,Winter Sale,Yes
68610,2025-02-10 13:21:53,Search Ads,Brand Awareness,Yes
18490,2025-02-10 00:05:46,Search Ads,Retargeting,No
17702,2025-02-11 04:49:51,Referral,Retargeting,No
83993,2025-02-10 23:50:16,Display Ads,-,No
28919,2025-02-11 04:35:32,Email,-,No
36500,2025-02-11 16:35:25,Display Ads,-,Yes
18582,2025-02-11 21:50:52,Referral,-,No
60477,2025-02-11 01:16:38,Email,Brand Awareness,No
61504,2025-02-10 19:07:34,Search Ads,Winter Sale,Yes
64781,2025-02-11 10:56:23,Email,-,No
51018,2025-02-11 02:16:47,Direct Traffic,-,No
14398,2025-02-10 04:58:39,Direct Traffic,-,Yes
51237,2025-02-11 22:01:07,Email,Discount Offer,No
80298,2025-02-10 22:46:36,Direct Traffic,-,Yes
99147,2025-02-11 10:49:51,Social Media,Discount Offer,No
46988,2025-02-10 06:10:14,Search Ads,Winter Sale,Yes
52520,2025-02-10 05:33:02,Social Media,Discount Offer,No
89180,2025-02-11 14:19:17,Display Ads,-,No
42360,2025-02-11 23:30:28,Display Ads,New Product Launch,Yes
77286,2025-02-10 22:03:11,Search Ads,Discount Offer,Yes
34310,2025-02-11 08:55:25,Direct Traffic,-,No
27556,2025-02-11 21:27:57,Display Ads,-,Yes
63192,2025-02-10 08:39:32,Search Ads,Discount Offer,Yes
75557,2025-02-11 21:15:16,Direct Traffic,-,No
55513,2025-02-10 07:14:34,Direct Traffic,-,No
88818,2025-02-11 21:33:17,Direct Traffic,-,Yes
99794,2025-02-11 23:19:05,Display Ads,Winter Sale,Yes
10317,2025-02-10 08:17:38,Social Media,-,Yes
63323,2025-02-11 03:44:38,Referral,-,Yes
63505,2025-02-10 07:29:08,Search Ads,Brand Awareness,Yes
17715,2025-02-10 18:10:54,Search Ads,Winter Sale,Yes
62697,2025-02-10 02:37:26,Display Ads,Winter Sale,Yes
37055,2025-02-11 08:30:36,Social Media,Discount Offer,No
21824,2025-02-10 04:46:38,Direct Traffic,-,No
86216,2025-02-11 21:39:50,Social Media,-,No
25229,2025-02-10 06:39:50,Search Ads,-,No
24161,2025-02-10 19:39:36,Referral,Discount Offer,No
52408,2025-02-10 02:08:31,Direct Traffic,-,No
93007,2025-02-10 05:21:51,Referral,Discount Offer,No
53151,2025-02-11 05:45:13,Referral,Winter Sale,No
75473,2025-02-10 01:40:10,Display Ads,Discount Offer,No
29844,2025-02-11 03:06:02,Email,Discount Offer,No
82038,2025-02-10 22:20:30,Direct Traffic,-,No
26511,2025-02-11 10:18:06,Display Ads,-,Yes
77968,2025-02-10 08:52:29,Social Media,-,No
90897,2025-02-11 12:47:48,Display Ads,Winter Sale,No
74884,2025-02-11 15:39:34,Referral,Retargeting,Yes
71460,2025-02-10 13:21:23,Search Ads,New Product Launch,No
41377,2025-02-11 19:29:44,Display Ads,Brand Awareness,Yes
95303,2025-02-11 16:10:31,Email,Retargeting,No
28511,2025-02-10 03:44:47,Email,Retargeting,No
84567,2025-02-11 18:12:48,Email,Brand Awareness,No
22863,2025-02-11 19:51:55,Email,Brand Awareness,No
79796,2025-02-11 08:23:05,Email,Discount Offer,Yes
12275,2025-02-10 08:39:31,Direct Traffic,-,No
21584,2025-02-10 00:43:12,Direct Traffic,-,No
79602,2025-02-11 10:05:57,Email,Discount Offer,No
46179,2025-02-10 00:29:09,Social Media,Discount Offer,No
63620,2025-02-10 13:08:13,Email,Winter Sale,Yes
33979,2025-02-10 17:17:27,Referral,Retargeting,No
93576,2025-02-10 16:11:34,Direct Traffic,-,Yes
34672,2025-02-11 13:59:34,Referral,New Product Launch,No
80549,2025-02-10 16:05:09,Referral,Brand Awareness,Yes
10202,2025-02-10 10:05:57,Display Ads,New Product Launch,Yes
80551,2025-02-11 07:40:51,Referral,Retargeting,No
29809,2025-02-11 06:55:23,Search Ads,Retargeting,Yes
40597,2025-02-10 11:47:10,Referral,Retargeting,No
91449,2025-02-10 19:35:54,Search Ads,-,No
35337,2025-02-11 09:38:29,Referral,New Product Launch,No
85459,2025-02-11 08:49:11,Email,New Product Launch,Yes
82764,2025-02-10 17:27:01,Email,Brand Awareness,No
56363,2025-02-11 00:09:12,Email,Retargeting,No
47566,2025-02-10 10:09:15,Display Ads,Retargeting,No
56452,2025-02-11 14:00:08,Direct Traffic,-,Yes
56075,2025-02-10 23:31:31,Search Ads,Retargeting,No
79268,2025-02-10 23:01:12,Referral,Winter Sale,Yes
51223,2025-02-11 06:26:08,Social Media,Retargeting,Yes
77231,2025-02-11 09:46:28,Search Ads,Winter Sale,No
23486,2025-02-10 18:27:48,Search Ads,Brand Awareness,Yes
79207,2025-02-11 05:08:48,Referral,-,Yes
46221,2025-02-11 17:22:34,Referral,Brand Awareness,No
79408,2025-02-10 18:36:24,Display Ads,New Product Launch,Yes
43398,2025-02-11 07:51:56,Direct Traffic,-,No
52397,2025-02-11 23:05:21,Referral,Discount Offer,No
22684,2025-02-10 03:02:02,Direct Traffic,-,Yes
56968,2025-02-10 07:53:36,Direct Traffic,-,No
86974,2025-02-10 07:15:12,Direct Traffic,-,Yes
92565,2025-02-10 06:03:19,Search Ads,New Product Launch,Yes
92565,2025-02-11 08:51:16,Direct Traffic,-,Yes
76040,2025-02-11 02:58:48,Referral,New Product Launch,No
67074,2025-02-11 03:51:56,Search Ads,-,Yes
26824,2025-02-11 07:32:23,Email,Discount Offer,No
94024,2025-02-10 06:10:09,Direct Traffic,-,Yes
64541,2025-02-10 01:28:41,Social Media,-,No
99627,2025-02-10 07:09:40,Search Ads,Discount Offer,No
62035,2025-02-10 23:13:21,Direct Traffic,-,No
25085,2025-02-11 21:17:19,Email,Retargeting,No
74300,2025-02-11 15:56:29,Display Ads,Discount Offer,Yes
33345,2025-02-10 19:49:17,Social Media,-,No
87951,2025-02-10 16:28:42,Search Ads,Discount Offer,Yes
92043,2025-02-10 05:20:18,Referral,New Product Launch,Yes
41612,2025-02-11 20:35:04,Referral,-,No
67860,2025-02-10 10:19:43,Display Ads,Brand Awareness,Yes
49789,2025-02-10 16:47:13,Display Ads,Discount Offer,No
18622,2025-02-11 20:21:58,Email,-,No
28587,2025-02-10 22:07:56,Referral,Discount Offer,No
44303,2025-02-11 12:52:47,Email,-,Yes
71979,2025-02-11 04:01:26,Search Ads,Retargeting,Yes
72929,2025-02-11 11:58:52,Social Media,Brand Awareness,Yes
12217,2025-02-10 04:04:00,Email,New Product Launch,Yes
50453,2025-02-11 17:51:46,Email,Retargeting,No
29505,2025-02-11 17:58:01,Search Ads,Retargeting,Yes
91612,2025-02-10 16:24:48,Email,-,No
85422,2025-02-10 12:08:06,Search Ads,-,Yes
96900,2025-02-10 00:16:36,Referral,New Product Launch,Yes
70094,2025-02-11 05:41:49,Social Media,Winter Sale,No
30987,2025-02-10 07:24:46,Email,New Product Launch,Yes
56476,2025-02-11 07:00:14,Social Media,Retargeting,Yes
31679,2025-02-10 10:34:15,Direct Traffic,-,No
21788,2025-02-11 13:04:45,Email,Brand Awareness,Yes
40517,2025-02-10 10:44:23,Display Ads,Discount Offer,No
62061,2025-02-11 23:54:43,Referral,Retargeting,Yes
62905,2025-02-10 17:13:32,Display Ads,-,Yes
22280,2025-02-11 13:50:30,Search Ads,Discount Offer,Yes
46954,2025-02-11 10:03:41,Email,New Product Launch,Yes
91685,2025-02-10 10:04:49,Referral,Winter Sale,No
65195,2025-02-11 21:39:51,Direct Traffic,-,No
37474,2025-02-10 01:19:58,Display Ads,Brand Awareness,No
17727,2025-02-11 18:47:38,Social Media,-,Yes
37903,2025-02-10 21:05:34,Direct Traffic,-,No
71979,2025-02-11 08:36:46,Referral,Winter Sale,No
75328,2025-02-11 22:29:52,Display Ads,Winter Sale,Yes
83481,2025-02-11 11:46:53,Direct Traffic,-,No
79304,2025-02-10 03:06:19,Direct Traffic,-,No
67074,2025-02-10 07:14:25,Referral,New Product Launch,No
46977,2025-02-11 03:53:34,Search Ads,New Product Launch,No
